Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU7271,79.59,50,475,6662.67,Male,6,8,24,8,Carrier A,6.53,Supplier 2,Mumbai,6,835,29,24.4,Pass,0.61,Road,Route C,330.58
skincare,SKU7272,56.37,25,892,9410.81,Non-binary,23,8,19,3,Carrier A,9.73,Supplier 3,Delhi,18,496,25,7.04,Fail,1.67,Air,Route A,926.13
haircare,SKU7273,33.66,83,85,3999.07,Non-binary,35,20,66,3,Carrier C,5.69,Supplier 4,Kolkata,15,417,27,36.98,Pending,1.49,Rail,Route A,102.02
haircare,SKU7274,88.81,82,273,8882.47,Non-binary,70,13,58,3,Carrier C,3.86,Supplier 3,Mumbai,6,370,1,88.09,Pending,3.58,Road,Route B,779.73
cosmetics,SKU7275,75.1,9,573,3624.55,Female,78,12,73,10,Carrier A,1.06,Supplier 5,Chennai,23,360,30,42.42,Pending,3.25,Sea,Route A,427.27
skincare,SKU7276,22.71,66,868,5540.32,Non-binary,49,10,81,8,Carrier A,2.38,Supplier 4,Kolkata,4,461,10,85.42,Fail,0.34,Road,Route C,991.45
cosmetics,SKU7277,50.5,81,538,8752.28,Unknown,48,3,83,5,Carrier B,1.51,Supplier 3,Delhi,10,765,30,56.83,Pending,4.32,Sea,Route B,598.09
cosmetics,SKU7278,54.74,61,186,1380.59,Non-binary,63,9,9,8,Carrier B,5.28,Supplier 1,Kolkata,25,877,2,71.43,Pending,1.36,Rail,Route C,721.67
skincare,SKU7279,19.09,23,860,9048.77,Male,61,12,36,5,Carrier C,3.52,Supplier 1,Mumbai,26,334,9,95.7,Pass,4.18,Air,Route C,360.54
skincare,SKU7280,51.58,19,719,3526.76,Female,86,16,15,3,Carrier C,6.77,Supplier 3,Delhi,20,163,17,76.82,Pending,1.29,Sea,Route B,216.48
haircare,SKU7281,17.44,26,406,3539.91,Unknown,22,4,20,1,Carrier C,7.05,Supplier 5,Kolkata,16,958,1,1.79,Pass,4.79,Road,Route A,979.12
haircare,SKU7282,85.09,25,257,2262.65,Non-binary,70,26,19,8,Carrier A,2.63,Supplier 1,Kolkata,21,297,9,90.85,Pass,3.4,Rail,Route A,578.15
skincare,SKU7283,52.95,93,640,3589.4,Female,99,21,37,10,Carrier B,4.32,Supplier 3,Mumbai,15,204,12,55.33,Pending,4.89,Rail,Route B,335.06
haircare,SKU7284,70.47,28,632,5308.2,Non-binary,27,9,92,4,Carrier B,5.74,Supplier 1,Kolkata,17,540,3,42.2,Pass,2.58,Road,Route C,594.56
cosmetics,SKU7285,37.9,80,205,5623.96,Male,96,20,80,10,Carrier A,7.49,Supplier 4,Chennai,25,790,6,55.73,Pending,2.64,Road,Route C,353.19
cosmetics,SKU7286,2.2,16,537,1474.39,Non-binary,91,5,98,8,Carrier A,8.13,Supplier 4,Chennai,26,195,19,20.83,Fail,2.2,Road,Route C,236.9
skincare,SKU7287,81.53,90,692,6864.21,Male,64,27,54,7,Carrier B,5.41,Supplier 5,Mumbai,25,690,24,29.35,Pending,3.43,Air,Route B,277.62
haircare,SKU7288,98.76,58,858,9087.83,Female,54,22,79,2,Carrier A,7.07,Supplier 1,Delhi,1,888,11,9.97,Fail,4.74,Road,Route B,811.44
cosmetics,SKU7289,13.68,4,817,9187.07,Non-binary,92,12,62,8,Carrier C,3.72,Supplier 1,Delhi,11,643,10,21.7,Fail,2.65,Rail,Route C,157.3
cosmetics,SKU7290,17.96,25,508,4969.43,Female,7,7,82,7,Carrier A,5.33,Supplier 1,Mumbai,12,394,27,6.64,Pass,1.37,Sea,Route C,898.99
haircare,SKU7291,2.04,94,420,1072.61,Non-binary,58,16,62,8,Carrier B,9.95,Supplier 1,Chennai,4,359,23,40.93,Fail,0.9,Sea,Route B,652.6
cosmetics,SKU7292,72.92,25,967,1105.22,Non-binary,32,12,59,8,Carrier C,6.59,Supplier 4,Bangalore,14,221,14,21.78,Pass,3.5,Road,Route A,178.22
cosmetics,SKU7293,1.07,97,465,8889.8,Unknown,87,29,8,1,Carrier C,4.71,Supplier 3,Delhi,18,112,4,65.39,Pass,2.09,Road,Route A,812.87
skincare,SKU7294,72.99,34,526,5271.35,Non-binary,61,17,90,9,Carrier A,7.67,Supplier 1,Kolkata,21,357,29,30.03,Pending,2.19,Air,Route A,358.11
skincare,SKU7295,18.6,33,426,3846.15,Non-binary,89,6,36,2,Carrier B,7.9,Supplier 3,Chennai,24,182,9,12.88,Pending,3.82,Air,Route B,143.38
haircare,SKU7296,11.14,25,244,4153.18,Non-binary,97,9,46,2,Carrier C,3.84,Supplier 3,Chennai,7,641,15,68.36,Pass,1.61,Road,Route A,918.75
skincare,SKU7297,39.25,91,384,8818.72,Unknown,29,9,24,2,Carrier C,7.67,Supplier 1,Kolkata,26,931,12,57.94,Pending,4.07,Road,Route A,218.29
cosmetics,SKU7298,76.07,65,653,3371.03,Non-binary,33,15,66,9,Carrier C,5.0,Supplier 5,Kolkata,15,912,21,27.8,Pending,3.74,Rail,Route A,579.02
cosmetics,SKU7299,95.63,79,805,2867.15,Female,11,25,6,4,Carrier C,7.35,Supplier 4,Chennai,1,594,15,94.36,Pass,2.77,Road,Route A,477.5
cosmetics,SKU7300,62.9,70,34,4017.43,Male,42,9,93,9,Carrier B,6.13,Supplier 5,Delhi,1,344,16,43.93,Pass,1.42,Rail,Route A,696.25
skincare,SKU7301,76.81,80,242,5614.11,Female,0,27,54,4,Carrier C,9.65,Supplier 3,Kolkata,26,966,20,35.79,Pass,3.15,Air,Route C,348.86
cosmetics,SKU7302,10.25,44,653,5118.02,Unknown,5,1,83,6,Carrier C,1.88,Supplier 1,Mumbai,17,264,10,92.21,Pending,1.85,Sea,Route C,249.5
cosmetics,SKU7303,89.2,18,284,4711.61,Male,82,16,55,3,Carrier A,9.08,Supplier 1,Bangalore,7,995,7,39.06,Pass,2.62,Road,Route A,899.52
skincare,SKU7304,63.28,51,824,7450.71,Male,49,25,85,9,Carrier B,1.21,Supplier 4,Mumbai,23,537,2,15.08,Pass,2.64,Road,Route C,616.0
cosmetics,SKU7305,75.07,64,406,6534.65,Female,48,10,76,4,Carrier B,7.26,Supplier 3,Kolkata,23,805,23,49.45,Fail,3.21,Road,Route C,251.86
skincare,SKU7306,49.52,40,838,7252.05,Female,55,15,5,7,Carrier C,4.59,Supplier 3,Delhi,16,106,1,86.63,Fail,3.95,Air,Route B,417.32
haircare,SKU7307,60.48,44,659,7691.6,Unknown,8,30,30,8,Carrier A,3.73,Supplier 2,Kolkata,9,414,28,92.71,Pending,1.58,Sea,Route B,205.71
cosmetics,SKU7308,7.27,81,522,4930.47,Female,90,13,14,4,Carrier B,1.83,Supplier 1,Kolkata,3,823,16,98.28,Pending,0.69,Rail,Route B,574.3
skincare,SKU7309,14.31,4,511,3417.44,Non-binary,73,8,35,6,Carrier C,6.76,Supplier 5,Chennai,6,103,14,75.78,Pending,0.55,Sea,Route A,268.25
skincare,SKU7310,51.9,97,650,9126.44,Non-binary,84,22,32,5,Carrier A,3.99,Supplier 4,Bangalore,6,155,10,8.4,Pass,0.54,Rail,Route C,696.96
skincare,SKU7311,28.44,41,970,3991.87,Male,40,14,8,10,Carrier B,5.74,Supplier 5,Delhi,4,781,4,17.58,Pending,2.46,Air,Route B,107.2
haircare,SKU7312,29.56,79,887,3474.7,Non-binary,2,9,54,1,Carrier A,1.99,Supplier 1,Delhi,30,384,7,78.87,Fail,0.32,Rail,Route C,714.91
cosmetics,SKU7313,64.39,81,47,6799.69,Male,62,21,6,1,Carrier C,8.45,Supplier 1,Delhi,2,710,8,50.56,Fail,4.35,Air,Route A,499.21
cosmetics,SKU7314,13.98,39,701,1765.4,Unknown,100,4,100,3,Carrier B,9.12,Supplier 3,Bangalore,6,944,6,53.14,Fail,2.2,Sea,Route A,172.38
haircare,SKU7315,1.67,22,39,4794.61,Non-binary,81,20,38,3,Carrier B,5.78,Supplier 3,Chennai,18,278,8,88.11,Pending,1.8,Sea,Route C,773.79
cosmetics,SKU7316,66.29,60,789,2901.66,Male,83,11,54,2,Carrier A,3.71,Supplier 4,Kolkata,7,932,19,39.47,Pass,0.72,Road,Route C,680.29
haircare,SKU7317,84.08,95,519,9832.93,Unknown,50,25,81,1,Carrier A,2.26,Supplier 1,Mumbai,17,367,29,42.68,Fail,3.85,Rail,Route C,908.86
cosmetics,SKU7318,86.88,40,96,7573.76,Non-binary,26,10,97,10,Carrier A,9.47,Supplier 3,Bangalore,4,995,15,22.45,Fail,2.57,Sea,Route B,373.84
haircare,SKU7319,45.64,47,246,9000.3,Female,57,4,30,5,Carrier C,2.75,Supplier 3,Chennai,18,925,22,41.71,Pass,3.98,Sea,Route B,163.65
cosmetics,SKU7320,9.13,66,706,2302.12,Female,75,10,49,10,Carrier A,3.97,Supplier 5,Bangalore,15,206,16,77.68,Fail,0.98,Sea,Route A,554.92
skincare,SKU7321,36.4,71,545,3954.13,Male,65,18,82,6,Carrier B,5.11,Supplier 2,Kolkata,26,292,13,42.15,Pending,2.31,Air,Route C,848.99
haircare,SKU7322,2.53,56,84,8439.47,Female,48,21,13,6,Carrier A,3.85,Supplier 3,Chennai,12,830,28,97.52,Fail,2.07,Sea,Route B,485.57
haircare,SKU7323,31.37,7,363,6398.16,Unknown,13,24,9,4,Carrier A,9.57,Supplier 1,Kolkata,29,934,10,31.49,Fail,1.27,Rail,Route B,573.61
skincare,SKU7324,9.79,22,508,4408.83,Male,9,30,63,7,Carrier B,9.7,Supplier 3,Mumbai,21,970,10,59.92,Pass,0.67,Rail,Route C,679.19
skincare,SKU7325,10.22,59,511,6891.75,Non-binary,72,6,17,7,Carrier C,5.49,Supplier 3,Delhi,3,603,20,14.62,Fail,1.53,Air,Route C,712.26
cosmetics,SKU7326,89.99,4,41,5497.54,Unknown,53,29,5,5,Carrier C,7.54,Supplier 4,Kolkata,15,105,9,86.88,Fail,2.67,Air,Route C,654.1
haircare,SKU7327,51.23,30,655,5709.43,Non-binary,85,27,66,9,Carrier B,7.45,Supplier 5,Chennai,28,941,17,79.32,Fail,1.72,Air,Route B,843.31
cosmetics,SKU7328,13.98,50,887,8295.24,Female,82,27,10,6,Carrier A,8.57,Supplier 1,Kolkata,20,696,8,81.16,Fail,2.23,Sea,Route C,342.56
haircare,SKU7329,66.06,13,106,1127.97,Unknown,47,14,16,4,Carrier B,5.92,Supplier 4,Bangalore,11,911,7,3.88,Pending,3.49,Sea,Route B,346.14
skincare,SKU7330,93.91,72,73,9956.5,Non-binary,58,27,9,5,Carrier A,5.14,Supplier 3,Bangalore,22,297,6,64.21,Pending,3.06,Road,Route A,699.01
cosmetics,SKU7331,67.63,92,834,8723.1,Male,53,9,88,5,Carrier A,1.88,Supplier 4,Chennai,19,373,19,19.91,Fail,4.76,Air,Route B,596.29
cosmetics,SKU7332,98.93,28,366,6474.86,Female,45,19,21,9,Carrier B,9.11,Supplier 5,Bangalore,7,664,11,45.9,Pass,3.2,Sea,Route C,419.23
cosmetics,SKU7333,10.92,4,533,3317.62,Female,69,6,56,4,Carrier C,3.52,Supplier 5,Delhi,28,376,1,58.62,Pending,1.99,Road,Route C,894.23
haircare,SKU7334,41.77,2,883,1120.61,Male,4,11,75,4,Carrier A,3.82,Supplier 4,Delhi,18,597,10,77.36,Pending,2.79,Rail,Route C,115.74
haircare,SKU7335,20.48,90,889,7853.9,Unknown,75,10,46,7,Carrier C,5.79,Supplier 1,Delhi,20,294,17,78.93,Pass,0.8,Road,Route B,649.04
skincare,SKU7336,28.48,6,271,3465.55,Unknown,25,1,70,8,Carrier A,3.72,Supplier 5,Kolkata,8,113,28,68.42,Fail,0.34,Rail,Route C,867.05
haircare,SKU7337,14.78,2,607,6699.93,Unknown,48,10,68,4,Carrier C,1.47,Supplier 1,Chennai,22,726,3,32.85,Pass,3.16,Road,Route A,504.41
skincare,SKU7338,6.11,8,355,7322.1,Unknown,77,19,86,9,Carrier C,5.27,Supplier 3,Bangalore,22,968,26,94.61,Pass,2.56,Sea,Route C,532.79
haircare,SKU7339,19.6,42,851,3075.87,Male,44,22,32,5,Carrier C,5.06,Supplier 2,Mumbai,30,255,21,36.92,Fail,4.26,Sea,Route A,749.52
haircare,SKU7340,41.95,43,802,4198.36,Female,10,8,8,7,Carrier B,2.3,Supplier 2,Kolkata,14,973,13,50.93,Pending,0.58,Air,Route C,975.17
cosmetics,SKU7341,83.52,16,590,2462.46,Unknown,81,16,44,1,Carrier A,5.47,Supplier 2,Bangalore,21,859,17,29.91,Pending,2.6,Air,Route C,498.49
cosmetics,SKU7342,87.23,46,819,3377.49,Unknown,1,4,43,7,Carrier B,9.52,Supplier 3,Bangalore,17,930,4,71.71,Fail,2.07,Air,Route B,852.75
haircare,SKU7343,45.5,16,71,5712.35,Unknown,84,3,87,7,Carrier C,7.81,Supplier 1,Kolkata,1,858,1,34.21,Fail,0.85,Road,Route C,285.63
cosmetics,SKU7344,40.08,59,70,3765.48,Male,65,15,49,5,Carrier B,8.73,Supplier 3,Bangalore,15,482,22,31.82,Pass,2.2,Air,Route A,288.54
cosmetics,SKU7345,27.97,71,741,9603.67,Male,85,2,97,4,Carrier B,2.86,Supplier 3,Chennai,9,665,18,10.68,Pending,0.96,Sea,Route A,130.18
haircare,SKU7346,13.43,32,92,4246.93,Non-binary,53,11,73,2,Carrier A,3.49,Supplier 2,Kolkata,9,975,4,47.03,Pending,0.23,Rail,Route B,289.66
skincare,SKU7347,75.69,86,266,7458.71,Non-binary,42,25,40,10,Carrier C,7.16,Supplier 4,Chennai,2,348,29,79.41,Fail,3.87,Road,Route A,585.02
haircare,SKU7348,61.25,21,844,7433.3,Male,44,21,64,4,Carrier C,4.16,Supplier 3,Delhi,10,100,27,60.96,Pass,2.64,Road,Route B,613.69
cosmetics,SKU7349,88.84,30,268,3321.77,Male,52,29,54,10,Carrier B,6.8,Supplier 3,Kolkata,7,338,21,8.52,Fail,2.42,Air,Route A,965.7
haircare,SKU7350,91.76,31,789,5624.9,Female,79,24,79,1,Carrier C,6.43,Supplier 4,Delhi,12,238,29,69.47,Pass,1.81,Sea,Route A,333.59
skincare,SKU7351,38.17,12,121,9763.65,Male,56,22,97,3,Carrier B,3.5,Supplier 3,Delhi,30,440,3,8.03,Fail,4.16,Road,Route B,477.95
cosmetics,SKU7352,1.8,96,212,7698.04,Male,98,12,25,6,Carrier C,3.09,Supplier 1,Mumbai,23,612,28,12.05,Pass,1.39,Sea,Route B,972.86
haircare,SKU7353,74.58,18,39,3371.02,Male,71,19,85,10,Carrier A,5.09,Supplier 5,Delhi,8,686,16,47.04,Fail,2.17,Road,Route C,714.59
haircare,SKU7354,62.33,41,121,6541.16,Unknown,20,12,56,5,Carrier C,9.0,Supplier 4,Mumbai,19,172,15,14.51,Fail,4.77,Sea,Route A,636.89
cosmetics,SKU7355,42.2,23,940,3674.64,Female,9,14,41,4,Carrier B,6.85,Supplier 3,Chennai,28,685,24,21.1,Pending,4.0,Rail,Route A,492.42
skincare,SKU7356,37.58,9,911,1088.12,Male,37,19,78,8,Carrier C,2.62,Supplier 2,Chennai,1,658,4,3.95,Pending,2.86,Road,Route B,223.06
haircare,SKU7357,75.15,90,694,4823.6,Unknown,97,21,7,4,Carrier C,8.52,Supplier 3,Delhi,6,873,21,73.48,Fail,4.24,Road,Route B,265.81
cosmetics,SKU7358,72.03,2,115,2925.85,Non-binary,0,10,68,9,Carrier B,3.0,Supplier 2,Delhi,30,755,3,11.77,Pending,4.31,Air,Route C,741.81
haircare,SKU7359,85.24,71,801,1428.55,Non-binary,90,21,31,6,Carrier B,3.09,Supplier 4,Bangalore,30,849,14,23.96,Pass,1.25,Rail,Route A,647.02
haircare,SKU7360,80.01,50,765,3141.6,Non-binary,77,19,56,8,Carrier C,7.91,Supplier 2,Chennai,14,814,29,70.43,Pass,3.57,Road,Route A,128.14
haircare,SKU7361,37.91,48,956,4529.66,Unknown,27,27,28,8,Carrier C,3.02,Supplier 4,Chennai,2,753,6,20.61,Fail,3.76,Sea,Route A,721.25
haircare,SKU7362,22.22,79,125,5872.74,Male,64,4,18,1,Carrier B,3.89,Supplier 4,Kolkata,6,541,2,16.07,Pass,0.48,Road,Route A,439.88
haircare,SKU7363,92.31,72,934,8780.97,Non-binary,86,29,50,9,Carrier B,2.37,Supplier 1,Bangalore,28,254,14,4.4,Pending,2.13,Sea,Route A,305.07
skincare,SKU7364,85.91,40,772,8448.83,Female,80,12,26,9,Carrier C,6.93,Supplier 1,Delhi,30,225,25,17.91,Fail,2.76,Air,Route A,664.8
haircare,SKU7365,73.0,51,197,5943.76,Non-binary,35,28,4,10,Carrier B,1.57,Supplier 2,Mumbai,5,585,26,5.58,Pending,1.08,Air,Route A,979.7
skincare,SKU7366,10.77,81,29,8068.22,Unknown,58,25,21,3,Carrier B,9.26,Supplier 3,Kolkata,26,600,25,32.07,Pass,1.49,Road,Route B,529.51
haircare,SKU7367,56.69,69,786,3743.51,Unknown,20,7,52,8,Carrier C,8.09,Supplier 3,Chennai,17,698,16,14.62,Pending,0.15,Sea,Route A,608.12
haircare,SKU7368,2.77,52,946,8165.19,Male,46,10,86,1,Carrier A,9.11,Supplier 3,Kolkata,7,762,14,38.33,Fail,4.07,Air,Route C,173.85
cosmetics,SKU7369,99.77,64,835,4758.51,Non-binary,53,30,78,9,Carrier A,5.8,Supplier 2,Kolkata,10,869,5,75.9,Pending,2.5,Rail,Route C,547.59
haircare,SKU7370,34.7,15,728,6509.87,Unknown,72,13,55,9,Carrier C,9.77,Supplier 5,Delhi,22,344,19,9.27,Fail,1.31,Sea,Route B,657.99
haircare,SKU7371,94.24,77,174,8728.44,Female,89,16,35,6,Carrier C,7.34,Supplier 5,Delhi,2,186,19,73.54,Pending,4.71,Air,Route C,785.2
haircare,SKU7372,9.58,14,871,7438.98,Female,61,29,41,8,Carrier C,9.89,Supplier 4,Bangalore,5,599,7,51.54,Pending,2.54,Road,Route C,633.55
skincare,SKU7373,27.15,79,142,2223.59,Unknown,32,3,92,4,Carrier A,8.21,Supplier 5,Delhi,8,900,20,34.21,Pending,4.62,Sea,Route B,444.47
skincare,SKU7374,71.89,79,744,5727.04,Unknown,75,14,42,4,Carrier B,9.41,Supplier 5,Chennai,23,250,21,51.65,Pending,2.43,Rail,Route A,165.31
haircare,SKU7375,73.7,29,825,7049.88,Unknown,70,3,64,5,Carrier C,5.71,Supplier 3,Kolkata,8,660,26,68.5,Fail,3.79,Air,Route A,219.12
haircare,SKU7376,68.54,94,216,3137.1,Female,36,20,54,6,Carrier A,8.31,Supplier 3,Delhi,11,568,28,2.45,Pass,2.34,Road,Route B,609.67
haircare,SKU7377,38.14,18,116,5983.37,Non-binary,93,14,66,7,Carrier B,5.88,Supplier 5,Bangalore,25,733,15,72.07,Pending,0.27,Sea,Route C,987.57
cosmetics,SKU7378,87.81,94,888,3886.19,Non-binary,40,23,4,3,Carrier A,6.13,Supplier 5,Kolkata,27,162,16,50.88,Fail,1.83,Air,Route A,588.83
skincare,SKU7379,14.11,86,439,1064.97,Female,84,5,33,8,Carrier A,4.32,Supplier 4,Kolkata,3,578,19,58.19,Fail,4.83,Road,Route A,888.61
cosmetics,SKU7380,24.83,2,914,8214.59,Male,32,18,77,7,Carrier A,9.11,Supplier 4,Kolkata,7,975,29,66.07,Pass,2.75,Road,Route C,888.16
cosmetics,SKU7381,37.93,38,419,9861.57,Male,2,28,80,7,Carrier C,1.24,Supplier 5,Mumbai,8,169,11,13.66,Fail,3.85,Sea,Route C,712.72
haircare,SKU7382,75.05,35,493,9969.99,Unknown,33,9,24,7,Carrier B,4.76,Supplier 3,Chennai,1,375,4,22.08,Pending,4.69,Rail,Route B,936.26
skincare,SKU7383,4.0,65,8,5812.3,Non-binary,71,27,73,7,Carrier C,8.1,Supplier 5,Chennai,23,789,9,30.3,Pass,0.17,Sea,Route C,208.04
cosmetics,SKU7384,43.48,30,233,2119.42,Male,12,17,36,7,Carrier A,2.98,Supplier 5,Mumbai,15,281,27,39.28,Pass,2.14,Sea,Route C,744.56
cosmetics,SKU7385,24.04,35,945,1396.55,Non-binary,35,30,12,4,Carrier B,6.22,Supplier 5,Delhi,8,759,30,81.93,Fail,5.0,Rail,Route C,742.84
cosmetics,SKU7386,12.65,74,89,8259.47,Non-binary,54,3,2,9,Carrier A,9.83,Supplier 5,Chennai,6,147,13,56.56,Pending,0.61,Rail,Route A,860.85
skincare,SKU7387,15.22,4,418,3345.61,Female,73,11,21,4,Carrier A,6.95,Supplier 4,Chennai,15,552,25,33.47,Fail,1.7,Rail,Route A,176.74
cosmetics,SKU7388,41.55,85,285,7322.5,Non-binary,67,3,48,6,Carrier C,6.38,Supplier 2,Bangalore,10,754,15,7.14,Pending,3.69,Air,Route B,700.98
cosmetics,SKU7389,4.11,74,701,8742.9,Female,61,6,9,10,Carrier B,1.18,Supplier 4,Bangalore,1,281,5,12.8,Pass,2.63,Road,Route C,785.22
haircare,SKU7390,30.18,83,558,3262.33,Unknown,81,28,18,6,Carrier B,5.0,Supplier 3,Kolkata,26,728,3,46.57,Pass,2.07,Road,Route A,194.18
cosmetics,SKU7391,63.53,4,255,1057.55,Unknown,38,12,1,2,Carrier A,9.02,Supplier 3,Kolkata,24,246,26,71.84,Fail,1.9,Rail,Route A,601.57
haircare,SKU7392,58.43,3,600,7694.29,Non-binary,4,20,4,4,Carrier B,9.92,Supplier 5,Chennai,5,270,4,29.58,Fail,0.9,Road,Route C,484.04
cosmetics,SKU7393,48.93,76,677,1778.54,Unknown,54,21,56,6,Carrier B,7.51,Supplier 5,Kolkata,7,896,3,30.46,Pending,0.47,Air,Route B,883.91
skincare,SKU7394,37.39,90,335,6367.59,Non-binary,18,16,97,4,Carrier A,4.12,Supplier 4,Bangalore,12,418,13,36.86,Pass,2.43,Sea,Route C,311.48
haircare,SKU7395,38.37,92,271,8418.63,Non-binary,34,22,36,7,Carrier C,6.22,Supplier 4,Delhi,28,919,27,23.37,Fail,3.42,Road,Route B,911.46
cosmetics,SKU7396,90.91,90,881,1271.88,Male,41,1,16,8,Carrier C,9.23,Supplier 1,Chennai,12,602,17,96.31,Pass,1.57,Rail,Route A,271.03
skincare,SKU7397,19.28,61,605,7982.74,Female,60,9,34,1,Carrier A,8.49,Supplier 4,Mumbai,4,692,23,69.43,Fail,1.07,Rail,Route A,253.49
haircare,SKU7398,26.31,84,56,6296.57,Unknown,2,28,5,5,Carrier B,5.63,Supplier 3,Bangalore,1,953,29,96.46,Pass,1.34,Sea,Route A,711.67
cosmetics,SKU7399,41.57,100,66,7307.15,Female,14,20,28,2,Carrier B,5.58,Supplier 2,Mumbai,28,713,17,70.42,Fail,2.57,Road,Route B,506.86
cosmetics,SKU7400,95.06,37,308,7740.93,Male,40,20,97,8,Carrier C,9.11,Supplier 4,Kolkata,24,565,17,64.35,Pass,0.43,Air,Route A,382.41
skincare,SKU7401,96.88,94,450,9246.56,Non-binary,73,20,53,10,Carrier B,3.75,Supplier 2,Mumbai,18,106,25,36.99,Pending,1.92,Road,Route A,737.37
skincare,SKU7402,69.29,91,71,8239.03,Male,30,7,72,5,Carrier B,5.73,Supplier 2,Mumbai,4,557,17,12.83,Pending,3.04,Air,Route A,244.3
skincare,SKU7403,9.03,55,504,5086.8,Female,84,28,53,4,Carrier B,8.17,Supplier 5,Kolkata,27,792,15,93.9,Pending,4.65,Sea,Route A,542.81
skincare,SKU7404,53.65,8,118,7015.3,Male,52,16,25,3,Carrier C,7.27,Supplier 4,Bangalore,2,909,10,71.94,Fail,1.97,Air,Route C,408.97
cosmetics,SKU7405,32.42,75,46,5344.59,Male,57,18,45,8,Carrier B,7.31,Supplier 2,Delhi,16,726,21,5.57,Fail,2.06,Air,Route B,903.1
skincare,SKU7406,7.98,6,933,7935.86,Unknown,29,14,47,9,Carrier A,4.84,Supplier 5,Chennai,14,295,28,89.08,Fail,1.51,Rail,Route C,410.87
skincare,SKU7407,17.71,10,323,8221.62,Unknown,80,29,73,4,Carrier A,8.41,Supplier 2,Delhi,1,772,9,99.21,Pending,3.26,Road,Route B,831.98
cosmetics,SKU7408,5.46,42,512,1765.28,Female,26,20,56,5,Carrier C,1.17,Supplier 1,Mumbai,25,881,16,63.84,Fail,3.1,Sea,Route B,421.52
haircare,SKU7409,71.33,64,4,5162.12,Non-binary,2,17,75,10,Carrier A,7.48,Supplier 1,Chennai,11,992,15,2.41,Pass,1.67,Road,Route A,317.31
skincare,SKU7410,9.76,76,113,7952.78,Female,91,17,98,5,Carrier A,6.03,Supplier 1,Mumbai,23,386,26,61.79,Fail,1.75,Road,Route C,613.16
cosmetics,SKU7411,87.69,78,654,2385.18,Male,28,29,42,3,Carrier C,7.25,Supplier 5,Kolkata,1,660,20,6.82,Fail,4.5,Rail,Route A,305.61
skincare,SKU7412,69.16,99,452,1278.69,Unknown,52,16,3,5,Carrier C,4.53,Supplier 5,Chennai,12,737,10,89.41,Pending,2.51,Road,Route B,929.84
haircare,SKU7413,61.75,43,128,6559.07,Non-binary,82,21,37,5,Carrier B,1.49,Supplier 2,Chennai,14,675,10,46.67,Fail,1.64,Rail,Route B,808.9
haircare,SKU7414,9.83,95,796,6918.3,Male,62,1,46,8,Carrier B,4.46,Supplier 1,Mumbai,22,959,20,88.71,Fail,4.97,Road,Route A,173.63
haircare,SKU7415,52.37,3,359,2174.62,Male,99,22,35,6,Carrier B,1.32,Supplier 1,Mumbai,15,920,24,47.33,Pass,2.55,Road,Route C,241.58
cosmetics,SKU7416,18.53,89,821,1638.95,Unknown,75,15,50,4,Carrier C,4.91,Supplier 1,Bangalore,16,301,2,44.53,Pending,0.29,Road,Route B,832.37
haircare,SKU7417,84.03,16,787,9443.35,Female,56,19,82,9,Carrier C,2.33,Supplier 1,Delhi,9,531,30,77.31,Fail,3.06,Air,Route B,689.46
skincare,SKU7418,66.19,42,639,6047.99,Unknown,63,9,91,6,Carrier A,2.1,Supplier 3,Bangalore,3,609,18,84.62,Fail,4.11,Sea,Route C,731.22
haircare,SKU7419,25.52,72,837,7791.05,Male,54,25,60,3,Carrier A,9.13,Supplier 4,Kolkata,7,631,9,36.26,Fail,4.13,Air,Route C,943.53
cosmetics,SKU7420,44.97,84,732,9875.81,Female,75,24,50,3,Carrier B,6.87,Supplier 3,Mumbai,20,925,21,46.29,Fail,3.83,Sea,Route C,848.51
cosmetics,SKU7421,55.97,51,723,1452.9,Non-binary,22,10,90,9,Carrier C,7.9,Supplier 3,Kolkata,8,376,27,80.85,Pass,0.02,Rail,Route B,127.01
cosmetics,SKU7422,32.28,31,494,5773.35,Unknown,5,11,38,6,Carrier C,4.37,Supplier 1,Delhi,7,806,15,76.58,Pass,2.86,Air,Route A,417.48
skincare,SKU7423,83.72,100,109,2448.59,Male,39,2,22,7,Carrier B,6.22,Supplier 1,Bangalore,12,164,18,82.77,Pass,4.76,Sea,Route A,369.8
haircare,SKU7424,27.53,53,484,7899.62,Non-binary,37,9,61,7,Carrier A,4.12,Supplier 4,Chennai,12,435,30,35.78,Pending,1.2,Rail,Route C,604.26
skincare,SKU7425,99.02,4,609,3713.37,Non-binary,81,11,85,1,Carrier C,5.39,Supplier 1,Delhi,19,931,19,10.55,Pending,2.16,Air,Route A,491.48
cosmetics,SKU7426,80.93,16,741,3482.23,Non-binary,31,13,76,5,Carrier C,2.34,Supplier 2,Chennai,23,277,30,13.17,Pending,3.1,Rail,Route A,279.07
haircare,SKU7427,89.44,87,614,3555.62,Non-binary,76,28,97,7,Carrier B,2.79,Supplier 2,Delhi,18,830,28,65.2,Fail,4.11,Road,Route B,972.53
