customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;TenureMonthsBinned;TotalServiceAddons;HasPaperlessElectronicPayment;AverageMonthlyChargePerTenure;Churn
CUS105725;Female;No;Yes;No;26;No;No;No;Yes;No;No;No internet service;No;Yes;Month-to-month;Yes;Bank transfer (automatic);97.91;2411.85;25-48 Months;6;No;92.76;
CUS105726;Female;Yes;Yes;Yes;14;No;Yes;DSL;No;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;103.99;1254.89;13-24 Months;5;No;89.64;
CUS105727;Male;No;Yes;No;6;Yes;No phone service;Fiber optic;Yes;Yes;Yes;Yes;No;No internet service;Month-to-month;Yes;Electronic check;54.01;726.27;0-12 Months;4;Yes;121.05;
CUS105728;Male;No;Yes;No;56;Yes;No;DSL;No;No;No;No internet service;Yes;No;Month-to-month;Yes;Electronic check;94.06;4946.93;49-72 Months;6;Yes;88.34;
CUS105729;Female;Yes;No;Yes;64;No;No;No;No;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);49.87;3219.6;49-72 Months;3;No;50.31;
CUS105730;Female;Yes;Yes;Yes;47;Yes;Yes;No;No;No internet service;Yes;No;No internet service;Yes;Month-to-month;Yes;Electronic check;35.77;1865.13;25-48 Months;3;Yes;39.68;
CUS105731;Female;Yes;Yes;Yes;31;Yes;No;DSL;Yes;No;No internet service;No internet service;No internet service;Yes;One year;No;Credit card (automatic);31.8;911.47;25-48 Months;0;No;29.4;
CUS105732;Male;Yes;No;No;46;Yes;No phone service;No;No internet service;No;Yes;No;Yes;No internet service;Month-to-month;Yes;Bank transfer (automatic);42.1;2147.62;25-48 Months;3;Yes;46.69;
CUS105733;Male;No;No;No;21;No;Yes;No;Yes;No internet service;No internet service;No;Yes;No;Month-to-month;Yes;Electronic check;39.76;938.24;13-24 Months;0;Yes;44.68;
CUS105734;Female;No;Yes;No;23;Yes;No phone service;No;No;No internet service;No internet service;No;No internet service;No internet service;Month-to-month;Yes;Electronic check;21.63;508.14;13-24 Months;3;Yes;22.09;
CUS105735;Male;No;Yes;No;11;Yes;No;Fiber optic;No internet service;Yes;No;Yes;Yes;No internet service;Two year;Yes;Mailed check;20.17;507.77;0-12 Months;4;Yes;46.16;
CUS105736;Female;No;No;Yes;41;Yes;Yes;No;No;No internet service;No;No internet service;No internet service;Yes;Two year;Yes;Bank transfer (automatic);101.85;4177.0;25-48 Months;0;No;101.88;
CUS105737;Male;No;No;No;39;No;No phone service;Fiber optic;Yes;Yes;Yes;No;No;No;One year;No;Credit card (automatic);72.47;2904.04;25-48 Months;2;No;74.46;
CUS105738;Male;Yes;No;Yes;22;Yes;No;DSL;No;Yes;No internet service;No;No;No;Two year;No;Bank transfer (automatic);87.35;1925.51;13-24 Months;1;No;87.52;
CUS105739;Male;No;Yes;Yes;67;Yes;No;No;Yes;Yes;Yes;Yes;No internet service;No;Two year;Yes;Credit card (automatic);37.85;2298.08;49-72 Months;6;No;34.3;
CUS105740;Female;Yes;No;No;1;Yes;No;Fiber optic;No internet service;No internet service;No;No;No;No internet service;Two year;No;Credit card (automatic);99.92;368.92;0-12 Months;3;No;368.92;
CUS105741;Male;Yes;Yes;No;1;Yes;No phone service;Fiber optic;No;No;No internet service;No internet service;Yes;No internet service;One year;No;Mailed check;71.21;123.35;0-12 Months;2;No;123.35;
CUS105742;Male;Yes;Yes;Yes;69;Yes;No phone service;Fiber optic;Yes;Yes;Yes;No;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);26.11;2032.35;49-72 Months;5;Yes;29.45;
CUS105743;Male;Yes;No;Yes;52;No;No phone service;Fiber optic;No internet service;No;Yes;No;No internet service;Yes;One year;No;Mailed check;110.32;5844.04;49-72 Months;4;No;112.39;
CUS105744;Female;Yes;Yes;No;52;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No internet service;One year;No;Mailed check;110.76;5404.52;49-72 Months;5;No;103.93;
CUS105745;Female;Yes;No;No;6;No;No;No;No;No internet service;No internet service;Yes;No;No internet service;One year;No;Mailed check;108.16;540.92;0-12 Months;4;No;90.15;
CUS105746;Female;Yes;No;No;23;No;No phone service;No;Yes;No internet service;Yes;No internet service;Yes;No internet service;Month-to-month;Yes;Electronic check;102.85;2518.68;13-24 Months;4;Yes;109.51;
CUS105747;Female;Yes;Yes;No;58;No;Yes;Fiber optic;Yes;No;No;No;No internet service;No;Month-to-month;Yes;Mailed check;112.6;6391.21;49-72 Months;5;No;110.19;
CUS105748;Male;Yes;Yes;Yes;14;Yes;No phone service;No;No internet service;Yes;No internet service;No internet service;Yes;No;One year;No;Credit card (automatic);50.29;552.79;13-24 Months;5;Yes;39.48;
CUS105749;Female;Yes;No;No;11;Yes;Yes;DSL;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;111.94;1167.65;0-12 Months;2;Yes;106.15;
CUS105750;Female;No;Yes;No;69;No;No;No;Yes;No;No;Yes;Yes;Yes;One year;No;Mailed check;22.13;1828.56;49-72 Months;0;Yes;26.5;
CUS105751;Female;Yes;No;No;54;Yes;No;No;No internet service;No internet service;Yes;Yes;No internet service;Yes;Month-to-month;Yes;Mailed check;85.52;4610.91;49-72 Months;6;No;85.39;
CUS105752;Female;No;Yes;No;29;Yes;Yes;DSL;No internet service;No internet service;No;No internet service;No internet service;Yes;Two year;Yes;Mailed check;114.92;3171.32;25-48 Months;6;No;109.36;
CUS105753;Male;No;No;No;32;No;No phone service;No;No internet service;No internet service;No internet service;Yes;No internet service;No;Two year;Yes;Mailed check;111.06;3437.6;25-48 Months;1;Yes;107.42;
CUS105754;Female;No;No;Yes;46;No;Yes;Fiber optic;Yes;No;No internet service;No;No;Yes;Month-to-month;No;Credit card (automatic);32.56;914.7;25-48 Months;0;Yes;19.88;
CUS105755;Male;No;No;Yes;59;No;No phone service;No;No internet service;No internet service;No;No internet service;Yes;No internet service;Two year;Yes;Credit card (automatic);117.49;7256.49;49-72 Months;3;No;122.99;
CUS105756;Male;Yes;No;Yes;47;Yes;Yes;Fiber optic;No;No;No;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;82.25;3799.55;25-48 Months;1;No;80.84;
CUS105757;Male;Yes;Yes;Yes;5;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;One year;No;Electronic check;92.65;34.43;0-12 Months;1;Yes;6.89;
CUS105758;Female;No;Yes;No;26;No;No;No;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);38.32;972.02;25-48 Months;6;No;37.39;
CUS105759;Male;Yes;Yes;No;51;Yes;No;DSL;No internet service;No internet service;No internet service;No internet service;No;Yes;Two year;Yes;Electronic check;64.6;3034.08;49-72 Months;6;Yes;59.49;
CUS105760;Female;No;Yes;Yes;67;Yes;No phone service;No;No internet service;No internet service;No internet service;No;No internet service;No internet service;Two year;No;Bank transfer (automatic);73.91;4680.09;49-72 Months;1;No;69.85;
CUS105761;Female;No;Yes;Yes;63;No;No;Fiber optic;Yes;Yes;No internet service;No;No internet service;Yes;Two year;No;Electronic check;97.94;6201.46;49-72 Months;5;Yes;98.44;
CUS105762;Male;Yes;No;Yes;8;No;Yes;No;No;No;Yes;No;No;No;One year;Yes;Bank transfer (automatic);110.4;597.21;0-12 Months;4;Yes;74.65;
CUS105763;Female;No;Yes;Yes;70;No;Yes;DSL;No internet service;Yes;Yes;No internet service;Yes;No;Two year;No;Credit card (automatic);32.21;2237.2;49-72 Months;0;Yes;31.96;
CUS105764;Female;Yes;Yes;No;7;Yes;Yes;Fiber optic;No internet service;No internet service;No;Yes;Yes;No;Two year;Yes;Credit card (automatic);102.51;452.19;0-12 Months;3;No;64.6;
CUS105765;Male;Yes;No;No;56;No;No phone service;No;No internet service;No;Yes;Yes;Yes;No internet service;One year;No;Credit card (automatic);49.76;2775.86;49-72 Months;5;Yes;49.57;
CUS105766;Male;Yes;No;Yes;26;Yes;Yes;DSL;Yes;No;Yes;No internet service;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);110.34;3168.46;25-48 Months;2;No;121.86;
CUS105767;Female;No;No;No;61;Yes;No;Fiber optic;No;No internet service;No;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;102.12;6228.22;49-72 Months;0;No;102.1;
CUS105768;Male;No;Yes;No;54;Yes;Yes;Fiber optic;No internet service;Yes;No internet service;No internet service;No internet service;Yes;Month-to-month;Yes;Credit card (automatic);82.99;4516.75;49-72 Months;1;Yes;83.64;
CUS105769;Male;No;Yes;Yes;72;Yes;No;DSL;No internet service;Yes;Yes;Yes;No;No internet service;Month-to-month;Yes;Electronic check;97.1;7035.89;49-72 Months;3;Yes;97.72;
CUS105770;Female;No;Yes;Yes;61;No;Yes;DSL;No internet service;Yes;No internet service;No internet service;No;No;Two year;No;Electronic check;64.21;3792.34;49-72 Months;0;Yes;62.17;
CUS105771;Female;Yes;Yes;Yes;33;Yes;No phone service;DSL;Yes;No internet service;No internet service;No internet service;No;No;Two year;No;Electronic check;90.98;3071.37;25-48 Months;3;Yes;93.07;
CUS105772;Male;Yes;Yes;No;65;No;No phone service;DSL;No internet service;No;No;No;No;No internet service;Month-to-month;No;Mailed check;103.46;6879.95;49-72 Months;6;No;105.85;
CUS105773;Female;Yes;No;No;23;No;No phone service;DSL;No;No internet service;No;Yes;No;No internet service;Month-to-month;No;Electronic check;30.7;788.43;13-24 Months;1;Yes;34.28;
CUS105774;Male;No;Yes;No;50;Yes;No phone service;DSL;Yes;No internet service;No internet service;No;No internet service;No internet service;One year;No;Electronic check;54.59;2859.52;49-72 Months;4;Yes;57.19;
CUS105775;Female;Yes;No;Yes;47;Yes;No phone service;DSL;No;Yes;Yes;No internet service;No;No;Month-to-month;Yes;Credit card (automatic);103.4;5059.11;25-48 Months;2;Yes;107.64;
CUS105776;Male;No;No;No;25;No;Yes;No;No;Yes;No;No;Yes;No internet service;One year;Yes;Credit card (automatic);23.99;629.09;25-48 Months;5;Yes;25.16;
CUS105777;Male;No;No;Yes;18;Yes;Yes;Fiber optic;Yes;No;Yes;No internet service;No internet service;Yes;One year;No;Mailed check;24.56;631.88;13-24 Months;5;No;35.1;
CUS105778;Female;Yes;Yes;No;54;No;No phone service;No;No internet service;No internet service;Yes;No internet service;No;No internet service;Two year;No;Bank transfer (automatic);60.8;3354.19;49-72 Months;1;No;62.11;
CUS105779;Male;Yes;No;Yes;62;Yes;No;No;No internet service;No internet service;No internet service;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);56.14;3592.73;49-72 Months;5;No;57.95;
CUS105780;Female;Yes;Yes;No;31;No;Yes;Fiber optic;No internet service;Yes;No internet service;No internet service;No;No;Two year;No;Mailed check;24.28;711.99;25-48 Months;2;No;22.97;
CUS105781;Female;Yes;Yes;No;44;Yes;No;Fiber optic;No;Yes;No internet service;No;No internet service;No internet service;Two year;Yes;Electronic check;116.1;5300.82;25-48 Months;1;Yes;120.47;
CUS105782;Female;Yes;No;No;59;No;No;DSL;No internet service;No;Yes;No;No internet service;No internet service;One year;Yes;Electronic check;57.14;3308.28;49-72 Months;2;Yes;56.07;
CUS105783;Male;No;No;No;43;No;No phone service;Fiber optic;No;Yes;No;No internet service;No internet service;No;Month-to-month;No;Mailed check;116.96;5170.16;25-48 Months;3;Yes;120.24;
CUS105784;Female;Yes;Yes;No;38;No;No phone service;DSL;No;No internet service;Yes;No;Yes;No internet service;Two year;Yes;Mailed check;97.98;4111.0;25-48 Months;2;No;108.18;
CUS105785;Male;No;Yes;No;14;No;No;Fiber optic;No;No internet service;No;No;No internet service;No;Two year;No;Bank transfer (automatic);109.82;1440.58;13-24 Months;2;No;102.9;
CUS105786;Female;No;Yes;No;57;No;Yes;Fiber optic;No internet service;No;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);99.65;5885.46;49-72 Months;2;No;103.25;
CUS105787;Male;No;No;Yes;38;No;Yes;Fiber optic;No;No internet service;Yes;No internet service;No internet service;No internet service;One year;No;Electronic check;43.2;1620.94;25-48 Months;1;Yes;42.66;
CUS105788;Male;No;No;No;11;Yes;No;DSL;No internet service;No;Yes;Yes;No internet service;No;Two year;Yes;Credit card (automatic);114.44;1405.96;0-12 Months;5;Yes;127.81;
CUS105789;Female;Yes;No;Yes;10;Yes;Yes;DSL;No internet service;No internet service;No;No;No internet service;No internet service;Two year;Yes;Electronic check;26.99;144.03;0-12 Months;0;Yes;14.4;
CUS105790;Female;No;No;Yes;40;No;No;Fiber optic;Yes;No;No;No;No;No internet service;One year;No;Electronic check;112.86;4340.58;25-48 Months;4;Yes;108.51;
CUS105791;Male;Yes;No;No;23;No;No;Fiber optic;No internet service;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);117.43;2570.4;13-24 Months;2;Yes;111.76;
CUS105792;Female;Yes;No;No;15;Yes;No;DSL;Yes;No;No;No;No internet service;No;One year;No;Bank transfer (automatic);43.06;483.51;13-24 Months;3;No;32.23;
CUS105793;Female;No;Yes;Yes;15;No;No phone service;Fiber optic;Yes;No internet service;Yes;No internet service;No;No;Two year;Yes;Mailed check;25.09;223.25;13-24 Months;2;No;14.88;
CUS105794;Male;Yes;Yes;No;3;Yes;Yes;Fiber optic;Yes;Yes;No;No internet service;Yes;Yes;One year;Yes;Credit card (automatic);88.61;226.76;0-12 Months;4;Yes;75.59;
CUS105795;Female;No;No;Yes;61;Yes;Yes;DSL;Yes;No internet service;Yes;No internet service;Yes;Yes;One year;Yes;Mailed check;22.01;1307.07;49-72 Months;2;No;21.43;
CUS105796;Female;No;Yes;No;59;Yes;No;No;No;No;Yes;No internet service;Yes;No internet service;Month-to-month;No;Mailed check;105.85;6488.58;49-72 Months;6;No;109.98;
CUS105797;Male;No;Yes;No;52;No;No phone service;No;No internet service;Yes;Yes;No;Yes;No internet service;One year;No;Mailed check;39.11;1912.61;49-72 Months;2;No;36.78;
CUS105798;Female;Yes;No;Yes;19;No;No;DSL;No;No internet service;No internet service;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;89.7;1971.92;13-24 Months;4;Yes;103.79;
CUS105799;Female;No;Yes;Yes;21;Yes;No phone service;DSL;Yes;No internet service;Yes;No;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);72.83;1414.46;13-24 Months;1;Yes;67.36;
CUS105800;Female;No;No;No;10;No;No phone service;DSL;No;No internet service;Yes;Yes;Yes;No;Month-to-month;No;Mailed check;51.12;594.84;0-12 Months;0;Yes;59.48;
CUS105801;Female;No;Yes;No;17;No;Yes;DSL;No;Yes;No;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;87.62;1392.53;13-24 Months;0;No;81.91;
CUS105802;Male;No;Yes;No;38;No;No phone service;No;Yes;No internet service;Yes;No;No internet service;Yes;Month-to-month;No;Credit card (automatic);73.91;2722.78;25-48 Months;6;No;71.65;
CUS105803;Male;Yes;Yes;Yes;34;No;Yes;Fiber optic;Yes;No internet service;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);72.46;2553.65;25-48 Months;1;No;75.11;
CUS105804;Male;No;No;Yes;65;Yes;No phone service;No;Yes;No internet service;No internet service;No;No internet service;No;Two year;Yes;Bank transfer (automatic);54.92;3275.66;49-72 Months;5;Yes;50.39;
CUS105805;Female;Yes;Yes;No;68;No;No;DSL;No;No internet service;No;Yes;No internet service;Yes;One year;No;Credit card (automatic);44.92;2993.64;49-72 Months;6;No;44.02;
CUS105806;Male;Yes;No;No;45;No;Yes;No;No internet service;Yes;No internet service;No internet service;No;No internet service;Month-to-month;Yes;Credit card (automatic);104.92;4098.37;25-48 Months;6;Yes;91.07;
CUS105807;Male;No;Yes;Yes;62;Yes;No;Fiber optic;No;No;No internet service;No internet service;No internet service;Yes;One year;Yes;Electronic check;107.83;6793.03;49-72 Months;3;Yes;109.56;
CUS105808;Female;No;Yes;Yes;52;Yes;No phone service;No;No;No internet service;Yes;No;No;No;One year;Yes;Credit card (automatic);100.15;5530.95;49-72 Months;2;Yes;106.36;
CUS105809;Male;No;Yes;Yes;55;No;No;DSL;Yes;Yes;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);91.76;5385.08;49-72 Months;6;No;97.91;
CUS105810;Female;No;No;No;53;No;Yes;No;No;No internet service;No;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);51.43;2507.91;49-72 Months;4;Yes;47.32;
CUS105811;Male;Yes;No;No;1;No;Yes;Fiber optic;Yes;No internet service;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;18.45;18.45;0-12 Months;0;Yes;18.45;
CUS105812;Female;No;Yes;Yes;53;No;No;Fiber optic;No;No;Yes;No;No internet service;No;Month-to-month;No;Electronic check;103.5;5397.96;49-72 Months;0;Yes;101.85;
CUS105813;Female;No;Yes;No;14;No;No phone service;Fiber optic;No internet service;Yes;No;No;Yes;No internet service;One year;Yes;Bank transfer (automatic);55.04;718.46;13-24 Months;2;No;51.32;
CUS105814;Male;Yes;No;Yes;71;No;No phone service;Fiber optic;No;No;No internet service;No internet service;Yes;No internet service;One year;Yes;Bank transfer (automatic);33.56;2166.45;49-72 Months;4;Yes;30.51;
CUS105815;Male;No;No;Yes;33;Yes;Yes;Fiber optic;No internet service;No internet service;Yes;Yes;No;No internet service;Two year;No;Bank transfer (automatic);80.72;2655.2;25-48 Months;0;Yes;80.46;
CUS105816;Female;No;Yes;No;27;Yes;No phone service;Fiber optic;Yes;Yes;No;Yes;No internet service;No internet service;Two year;No;Credit card (automatic);97.6;2723.5;25-48 Months;4;Yes;100.87;
CUS105817;Female;No;Yes;Yes;38;Yes;No;No;Yes;No internet service;No internet service;No internet service;No;No;Two year;No;Electronic check;86.07;3224.27;25-48 Months;5;Yes;84.85;
CUS105818;Male;Yes;No;No;23;Yes;No;Fiber optic;Yes;Yes;Yes;No;No internet service;No internet service;One year;Yes;Bank transfer (automatic);78.3;1779.12;13-24 Months;6;No;77.35;
CUS105819;Female;Yes;Yes;No;36;Yes;No phone service;Fiber optic;Yes;No;No;No;Yes;Yes;Two year;Yes;Mailed check;112.39;4175.74;25-48 Months;1;Yes;115.99;
CUS105820;Female;Yes;Yes;Yes;60;Yes;No;Fiber optic;Yes;No internet service;Yes;No;Yes;No internet service;Two year;No;Mailed check;90.83;5278.39;49-72 Months;6;No;87.97;
CUS105821;Male;No;No;Yes;6;Yes;No;Fiber optic;No;Yes;No internet service;Yes;Yes;No;Two year;Yes;Electronic check;39.0;577.09;0-12 Months;1;Yes;96.18;
CUS105822;Female;Yes;Yes;No;44;Yes;No phone service;Fiber optic;Yes;No internet service;No internet service;No internet service;Yes;No;One year;Yes;Mailed check;50.55;2272.5;25-48 Months;4;No;51.65;
CUS105823;Female;Yes;No;Yes;3;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No internet service;One year;Yes;Credit card (automatic);106.46;52.64;0-12 Months;2;No;17.55;
CUS105824;Female;No;No;No;7;No;No;No;No internet service;Yes;No internet service;Yes;No;No internet service;Month-to-month;Yes;Mailed check;106.64;912.59;0-12 Months;3;Yes;130.37;
CUS105825;Male;Yes;No;No;36;No;No phone service;DSL;No;No internet service;Yes;Yes;No;No;Two year;No;Electronic check;22.57;1011.66;25-48 Months;0;Yes;28.1;
CUS105826;Male;Yes;No;No;10;No;Yes;No;Yes;No;Yes;No;No;No internet service;Month-to-month;No;Credit card (automatic);57.29;558.19;0-12 Months;6;Yes;55.82;
CUS105827;Female;No;No;No;61;No;No;DSL;No internet service;Yes;No internet service;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);29.38;1799.4;49-72 Months;0;No;29.5;
CUS105828;Male;Yes;No;Yes;66;Yes;No;No;No;No internet service;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;51.46;3370.82;49-72 Months;1;Yes;51.07;
CUS105829;Female;Yes;No;No;59;No;Yes;Fiber optic;No internet service;No;No internet service;No internet service;Yes;Yes;Month-to-month;Yes;Credit card (automatic);50.21;2862.8;49-72 Months;6;Yes;48.52;
CUS105830;Female;Yes;No;Yes;42;No;No;DSL;Yes;No;No internet service;No internet service;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);77.97;3355.74;25-48 Months;4;No;79.9;
CUS105831;Female;Yes;Yes;No;41;Yes;Yes;No;Yes;No internet service;No;Yes;No;Yes;Two year;No;Bank transfer (automatic);33.45;1259.05;25-48 Months;1;Yes;30.71;
CUS105832;Male;No;No;Yes;21;No;Yes;Fiber optic;No internet service;Yes;Yes;No;No;No internet service;Month-to-month;No;Mailed check;81.83;1599.53;13-24 Months;4;Yes;76.17;
CUS105833;Female;Yes;No;Yes;38;Yes;No;Fiber optic;No internet service;Yes;Yes;Yes;Yes;No internet service;Two year;No;Credit card (automatic);93.36;3534.06;25-48 Months;4;No;93.0;
CUS105834;Male;No;Yes;No;14;Yes;No;DSL;No;Yes;No;No;No;No internet service;Two year;Yes;Mailed check;36.09;592.72;13-24 Months;0;Yes;42.34;
CUS105835;Male;No;Yes;Yes;53;Yes;No phone service;No;Yes;Yes;No internet service;No;No internet service;Yes;Two year;No;Mailed check;68.23;3888.26;49-72 Months;2;Yes;73.36;
CUS105836;Male;Yes;Yes;No;17;Yes;No;DSL;No internet service;Yes;No;Yes;No;No internet service;Two year;Yes;Mailed check;92.66;1406.16;13-24 Months;2;No;82.72;
