"customerID";"gender";"SeniorCitizen";"Partner";"Dependents";"tenure";"PhoneService";"MultipleLines";"InternetService";"OnlineSecurity";"OnlineBackup";"DeviceProtection";"TechSupport";"StreamingTV";"StreamingMovies";"Contract";"PaperlessBilling";"PaymentMethod";"MonthlyCharges";"TotalCharges";"Churn";"TenureMonthsBinned";"TotalServiceAddons";"HasPaperlessElectronicPayment";"AverageMonthlyChargePerTenure"
"6959-UWKHF";"Male";"No";"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";42.9;42.9;"Yes";"0-12 Months";0;"Yes";42.9
"6960-HVYXR";"Female";"No";"No";"No";1;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";76.0;76.0;"Yes";"0-12 Months";0;"No";76.0
"6961-MJKBO";"Male";"No";"No";"No";47;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";20.45;943.0;"No";"25-48 Months";0;"No";20.06383
"6961-VCPMC";"Male";"Yes";"Yes";"No";46;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";80.4;3605.2;"Yes";"25-48 Months";1;"Yes";78.373913
"6963-EZQEE";"Male";"Yes";"Yes";"No";70;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";88.55;6306.5;"No";"49-72 Months";6;"No";90.092857
"6963-KQYQB";"Female";"No";"Yes";"Yes";70;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";24.05;1764.75;"No";"49-72 Months";0;"No";25.210714
"6967-PEJLL";"Male";"No";"Yes";"Yes";37;"No";"No phone service";"DSL";"Yes";"No";"Yes";"Yes";"No";"No";"One year";"Yes";"Electronic check";40.2;1525.35;"No";"25-48 Months";3;"Yes";41.225676
"6967-QIQRV";"Male";"No";"Yes";"Yes";15;"Yes";"No";"Fiber optic";"Yes";"No";"No";"Yes";"Yes";"Yes";"One year";"No";"Electronic check";101.9;1667.25;"No";"13-24 Months";4;"No";111.15
"6968-GMKPR";"Female";"No";"No";"No";55;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";81.55;4509.5;"No";"49-72 Months";2;"Yes";81.990909
"6968-MHOMU";"Male";"No";"Yes";"No";58;"No";"No phone service";"DSL";"No";"No";"No";"No";"Yes";"Yes";"One year";"Yes";"Credit card (automatic)";45.0;2689.35;"No";"49-72 Months";2;"No";46.368103
"6968-URWQU";"Male";"No";"Yes";"No";43;"Yes";"No";"DSL";"No";"No";"No";"No";"Yes";"No";"One year";"Yes";"Mailed check";56.35;2391.15;"No";"25-48 Months";1;"No";55.60814
"6969-MVBAI";"Female";"Yes";"No";"No";9;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";90.1;816.8;"No";"0-12 Months";2;"Yes";90.755556
"6972-SNKKW";"Female";"No";"No";"No";6;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20.0;109.2;"No";"0-12 Months";0;"No";18.2
"6974-DAFLI";"Female";"No";"Yes";"No";55;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Electronic check";19.7;1140.05;"No";"49-72 Months";0;"No";20.728182
"6976-BWGLQ";"Female";"No";"Yes";"Yes";72;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";25.2;1787.35;"No";"49-72 Months";0;"No";24.824306
"6979-TNDEU";"Female";"No";"No";"No";8;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";19.2;156.85;"No";"0-12 Months";0;"No";19.60625
"6979-ZNSFF";"Female";"No";"No";"No";8;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";87.05;762.1;"Yes";"0-12 Months";1;"Yes";95.2625
"6980-CDGFC";"Female";"No";"Yes";"No";67;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"Yes";"Bank transfer (automatic)";20.85;1327.4;"No";"49-72 Months";0;"No";19.81194
"6980-IMXXE";"Female";"No";"Yes";"Yes";69;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";20.2;1412.65;"No";"49-72 Months";0;"No";20.473188
"6981-TDRFT";"Male";"No";"Yes";"Yes";44;"No";"No phone service";"DSL";"No";"No";"Yes";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";54.3;2317.1;"No";"25-48 Months";4;"Yes";52.661364
"6982-SSHFK";"Male";"No";"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";44.4;44.4;"Yes";"0-12 Months";0;"No";44.4
"6982-UQZLY";"Female";"Yes";"Yes";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Mailed check";20.85;20.85;"Yes";"0-12 Months";0;"No";20.85
"6985-HAYWX";"Female";"No";"Yes";"No";26;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";79.3;2015.8;"No";"25-48 Months";1;"No";77.530769
"6986-IJDHX";"Male";"No";"Yes";"Yes";39;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Mailed check";86.3;3266.0;"Yes";"25-48 Months";2;"No";83.74359
"6986-IXNDM";"Male";"No";"No";"No";14;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";92.9;1337.45;"No";"13-24 Months";2;"Yes";95.532143
"6987-XQSJT";"Female";"Yes";"No";"No";54;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";79.5;4370.25;"Yes";"49-72 Months";1;"Yes";80.930556
"6988-CJEYV";"Male";"No";"No";"No";49;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"No";"Electronic check";98.7;4920.55;"No";"49-72 Months";3;"No";100.419388
"6990-YNRIO";"Male";"No";"Yes";"Yes";65;"Yes";"Yes";"Fiber optic";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Bank transfer (automatic)";108.65;6937.95;"Yes";"49-72 Months";5;"No";106.737692
"6992-TKNYO";"Male";"No";"Yes";"No";38;"Yes";"Yes";"DSL";"No";"No";"Yes";"Yes";"No";"Yes";"One year";"No";"Credit card (automatic)";69.0;2669.45;"No";"25-48 Months";3;"No";70.248684
"6993-OHLXR";"Female";"No";"No";"No";2;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";68.95;119.75;"Yes";"0-12 Months";0;"No";59.875
"6993-YCOBK";"Male";"No";"Yes";"Yes";60;"Yes";"Yes";"Fiber optic";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Electronic check";110.6;6586.85;"No";"49-72 Months";5;"Yes";109.780833
"6993-YGFJV";"Male";"No";"Yes";"No";69;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";112.55;7806.5;"No";"49-72 Months";6;"No";113.137681
"6994-FGRHH";"Male";"No";"Yes";"Yes";70;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";106.15;7475.1;"No";"49-72 Months";5;"Yes";106.787143
"6994-KERXL";"Male";"No";"No";"No";4;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";55.9;238.5;"No";"0-12 Months";1;"Yes";59.625
"6994-ORCWG";"Female";"No";"No";"No";14;"Yes";"Yes";"DSL";"No";"Yes";"No";"No";"No";"No";"One year";"Yes";"Mailed check";54.25;773.2;"No";"13-24 Months";1;"No";55.228571
"6996-KNSML";"Female";"No";"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74.9;74.9;"Yes";"0-12 Months";1;"Yes";74.9
"6997-UVGOX";"Male";"No";"Yes";"Yes";71;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Bank transfer (automatic)";85.45;6029.9;"No";"49-72 Months";6;"No";84.928169
"6999-CHVCF";"Male";"No";"No";"No";68;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"No";"No";"Yes";"Two year";"Yes";"Bank transfer (automatic)";102.1;7149.35;"No";"49-72 Months";4;"No";105.1375
"7000-WCEVQ";"Female";"Yes";"No";"No";20;"Yes";"Yes";"DSL";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Mailed check";61.6;1174.35;"Yes";"13-24 Months";1;"No";58.7175
"7005-CCBKV";"Male";"No";"No";"No";6;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";84.4;556.35;"Yes";"0-12 Months";2;"Yes";92.725
"7005-CYUIL";"Female";"Yes";"Yes";"No";71;"Yes";"No";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Two year";"Yes";"Electronic check";99.4;7168.25;"No";"49-72 Months";5;"Yes";100.961268
"7008-LZVOZ";"Male";"No";"Yes";"Yes";66;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Credit card (automatic)";25.3;1672.35;"No";"49-72 Months";0;"No";25.338636
"7009-LGECI";"Female";"No";"No";"No";4;"Yes";"No";"DSL";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";50.55;235.65;"No";"0-12 Months";1;"No";58.9125
"7009-PCARS";"Male";"No";"No";"Yes";55;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";19.1;1001.5;"No";"49-72 Months";0;"No";18.209091
"7010-BRBUU";"Male";"No";"Yes";"Yes";72;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";24.1;1734.65;"No";"49-72 Months";0;"No";24.092361
"7010-ZMVBF";"Female";"No";"Yes";"Yes";18;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20.45;357.0;"No";"13-24 Months";0;"No";19.833333
"7011-CVEUC";"Male";"No";"Yes";"No";25;"Yes";"No";"Fiber optic";"No";"No";"No";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";95.7;2338.35;"No";"25-48 Months";3;"No";93.534
"7013-PSXHK";"Female";"No";"No";"No";40;"Yes";"Yes";"DSL";"No";"No";"Yes";"Yes";"Yes";"Yes";"One year";"Yes";"Mailed check";80.75;3208.65;"No";"25-48 Months";4;"No";80.21625
"7014-ZZXAW";"Female";"No";"Yes";"No";71;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Credit card (automatic)";24.25;1732.95;"No";"49-72 Months";0;"No";24.407746
"7016-BPGEU";"Female";"No";"No";"No";29;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";25.1;712.85;"Yes";"25-48 Months";0;"No";24.581034
"7016-NVRIC";"Male";"Yes";"Yes";"No";29;"Yes";"No";"Fiber optic";"Yes";"No";"Yes";"No";"No";"Yes";"One year";"No";"Bank transfer (automatic)";90.1;2656.7;"No";"25-48 Months";3;"No";91.610345
"7017-VFHAY";"Female";"No";"Yes";"Yes";61;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Credit card (automatic)";115.1;7008.15;"No";"49-72 Months";6;"No";114.887705
"7017-VFULY";"Female";"No";"Yes";"No";2;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Bank transfer (automatic)";20.1;43.15;"No";"0-12 Months";0;"No";21.575
"7018-FPXHH";"Male";"No";"Yes";"Yes";56;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"No";"No";"No";"Two year";"Yes";"Bank transfer (automatic)";59.8;3457.45;"No";"49-72 Months";3;"No";61.740179
"7018-WBJNK";"Male";"No";"No";"Yes";13;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Credit card (automatic)";78.3;1033.95;"No";"13-24 Months";1;"No";79.534615
"7020-OZKXZ";"Female";"Yes";"No";"No";9;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"No";"Credit card (automatic)";75.5;637.4;"No";"0-12 Months";1;"No";70.822222
"7021-XSNYE";"Male";"No";"Yes";"Yes";7;"No";"No phone service";"DSL";"Yes";"No";"Yes";"Yes";"No";"Yes";"Two year";"No";"Credit card (automatic)";49.65;305.55;"No";"0-12 Months";4;"No";43.65
"7024-OHCCK";"Female";"Yes";"No";"No";2;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";93.85;170.85;"Yes";"0-12 Months";2;"Yes";85.425
"7025-IWFHT";"Male";"No";"No";"No";41;"Yes";"No";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"No";"One year";"Yes";"Electronic check";89.55;3729.75;"No";"25-48 Months";3;"Yes";90.969512
"7025-WCBNE";"Male";"Yes";"No";"No";47;"Yes";"Yes";"DSL";"No";"Yes";"No";"Yes";"No";"No";"Two year";"No";"Bank transfer (automatic)";59.6;2754.0;"No";"25-48 Months";2;"No";58.595745
"7026-YMSBE";"Male";"No";"No";"No";30;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Mailed check";19.7;625.05;"No";"25-48 Months";0;"No";20.835
"7028-DVOIQ";"Male";"Yes";"No";"No";35;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";99.05;3395.8;"Yes";"25-48 Months";3;"Yes";97.022857
"7029-IJEJK";"Female";"No";"No";"No";54;"No";"No phone service";"DSL";"Yes";"No";"No";"Yes";"No";"Yes";"One year";"No";"Bank transfer (automatic)";44.1;2369.7;"No";"49-72 Months";3;"No";43.883333
"7029-RPUAV";"Male";"Yes";"Yes";"No";17;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";100.45;1622.45;"Yes";"13-24 Months";3;"No";95.438235
"7030-FZTFM";"Male";"No";"Yes";"Yes";72;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Credit card (automatic)";110.9;7922.75;"No";"49-72 Months";5;"No";110.038194
"7030-NJVDP";"Male";"No";"Yes";"No";24;"Yes";"No";"Fiber optic";"Yes";"No";"No";"Yes";"No";"Yes";"Month-to-month";"Yes";"Electronic check";89.25;2210.2;"No";"13-24 Months";3;"Yes";92.091667
"7032-LMBHI";"Female";"No";"No";"No";37;"Yes";"Yes";"DSL";"Yes";"No";"No";"No";"Yes";"No";"One year";"No";"Bank transfer (automatic)";64.65;2347.85;"No";"25-48 Months";2;"No";63.455405
"7033-CLAMM";"Female";"No";"Yes";"Yes";48;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";20.2;1027.25;"No";"25-48 Months";0;"No";21.401042
"7036-TYDEC";"Female";"No";"No";"No";69;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Electronic check";104.0;7028.5;"No";"49-72 Months";4;"No";101.862319
"7036-ZZKBD";"Male";"No";"Yes";"No";31;"Yes";"No";"DSL";"No";"No";"Yes";"Yes";"No";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";66.4;2019.8;"No";"25-48 Months";3;"No";65.154839
"7037-MTYVW";"Male";"No";"Yes";"Yes";38;"Yes";"Yes";"DSL";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";85.4;3297.0;"No";"25-48 Months";5;"No";86.763158
"7041-TXQJH";"Female";"No";"No";"No";37;"No";"No phone service";"DSL";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";40.2;1478.85;"No";"25-48 Months";2;"No";39.968919
"7044-YAACC";"Male";"Yes";"Yes";"No";4;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";70.2;280.35;"No";"0-12 Months";0;"Yes";70.0875
"7047-FWEYA";"Female";"No";"Yes";"No";46;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";103.15;4594.65;"No";"25-48 Months";4;"Yes";99.883696
"7047-YXDMZ";"Male";"No";"No";"No";21;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20.0;417.7;"No";"13-24 Months";0;"No";19.890476
"7048-GXDAY";"Male";"No";"No";"No";39;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";106.4;4040.65;"No";"25-48 Months";4;"Yes";103.60641
"7049-GKVZY";"Female";"No";"No";"No";17;"Yes";"No";"DSL";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"One year";"No";"Credit card (automatic)";79.85;1387.35;"No";"13-24 Months";5;"No";81.608824
"7054-DMVAS";"Male";"No";"No";"No";54;"Yes";"No";"DSL";"Yes";"Yes";"No";"No";"Yes";"No";"Two year";"Yes";"Bank transfer (automatic)";65.3;3512.9;"No";"49-72 Months";3;"No";65.053704
"7054-ENNGU";"Female";"No";"Yes";"No";9;"Yes";"No";"DSL";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";50.85;466.6;"No";"0-12 Months";1;"No";51.844444
"7054-LGEQW";"Female";"No";"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";45.95;45.95;"Yes";"0-12 Months";0;"No";45.95
"7055-HNEOJ";"Male";"No";"Yes";"No";3;"Yes";"No";"DSL";"No";"No";"Yes";"Yes";"No";"No";"Month-to-month";"Yes";"Mailed check";55.8;154.55;"No";"0-12 Months";2;"No";51.516667
"7055-JCGNI";"Female";"No";"No";"No";70;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";111.95;7795.95;"No";"49-72 Months";6;"No";111.370714
"7055-VKGDA";"Male";"No";"No";"No";54;"Yes";"No";"Fiber optic";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"One year";"Yes";"Credit card (automatic)";105.4;5643.4;"Yes";"49-72 Months";5;"No";104.507407
"7056-IMHCC";"Male";"Yes";"Yes";"No";53;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";101.9;5549.4;"Yes";"49-72 Months";3;"Yes";104.70566
"7061-OVMIM";"Female";"No";"Yes";"Yes";30;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";19.55;608.5;"No";"25-48 Months";0;"No";20.283333
"7064-FRRSW";"Male";"Yes";"No";"No";48;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"Yes";"Yes";"One year";"Yes";"Electronic check";99.0;4744.35;"No";"25-48 Months";3;"Yes";98.840625
"7064-JHXCE";"Male";"No";"Yes";"Yes";62;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";20.05;1263.9;"No";"49-72 Months";0;"No";20.385484
"7065-YUNRY";"Female";"No";"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";45.3;45.3;"Yes";"0-12 Months";0;"No";45.3
"7067-KSAZT";"Female";"Yes";"Yes";"No";65;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"One year";"Yes";"Electronic check";106.25;6979.8;"Yes";"49-72 Months";4;"Yes";107.381538
"7072-MBHEV";"Female";"Yes";"Yes";"Yes";11;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";78.1;864.85;"No";"0-12 Months";1;"No";78.622727
"7073-QETQY";"Male";"No";"Yes";"Yes";66;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"Yes";"Electronic check";20.35;1359.5;"No";"49-72 Months";0;"Yes";20.598485
"7074-IEVOJ";"Female";"Yes";"No";"No";3;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";79.4;205.05;"Yes";"0-12 Months";1;"Yes";68.35
"7074-STDCN";"Male";"No";"No";"No";39;"No";"No phone service";"DSL";"No";"No";"No";"Yes";"No";"Yes";"Month-to-month";"Yes";"Electronic check";40.6;1494.5;"No";"25-48 Months";2;"Yes";38.320513
"7075-BNDVQ";"Female";"No";"No";"No";4;"No";"No phone service";"DSL";"Yes";"No";"Yes";"No";"No";"No";"Month-to-month";"No";"Mailed check";35.0;135.75;"No";"0-12 Months";2;"No";33.9375
"7077-XJMET";"Male";"No";"Yes";"No";12;"Yes";"No";"DSL";"No";"No";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";74.15;741.4;"No";"0-12 Months";4;"Yes";61.783333
"7078-NVFAM";"Female";"No";"Yes";"Yes";32;"No";"No phone service";"DSL";"Yes";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";35.15;1051.05;"No";"25-48 Months";2;"Yes";32.845313
"7079-QRCBC";"Female";"No";"No";"No";24;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";98.75;2407.3;"Yes";"13-24 Months";3;"Yes";100.304167
"7080-TNUWP";"Male";"No";"Yes";"No";70;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"No";"One year";"Yes";"Bank transfer (automatic)";95.0;6602.9;"No";"49-72 Months";3;"No";94.327143
"7083-MIOPC";"Female";"No";"No";"No";72;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";20.25;1566.9;"No";"49-72 Months";0;"No";21.7625
"7083-YNSKY";"Female";"No";"No";"No";15;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Credit card (automatic)";25.4;399.6;"Yes";"13-24 Months";0;"No";26.64
"7088-FBAWU";"Female";"No";"Yes";"Yes";17;"Yes";"No";"DSL";"Yes";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"No";"Mailed check";74.55;1215.8;"No";"13-24 Months";4;"No";71.517647
"7089-IVVAZ";"Female";"No";"No";"No";8;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";103.35;847.3;"Yes";"0-12 Months";4;"No";105.9125
"7089-RKVSZ";"Male";"No";"Yes";"Yes";8;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Mailed check";24.4;203.95;"No";"0-12 Months";0;"No";25.49375
